ID,Population_Density,Perc_Housing_Single_Family,Mean_Commute_Time,Percent_Properties_Commercial,Med_Housing_Value,Med_Housing_Year_Constructed,Perc_Housing_Furnace_5_Years,Number_Code_Citations
1245117,4106.222228,0.671688761,24.9061068,0.405148726,268714.5366,1958.510043,0.620095074,16.93392173
1359768,4628.368127,0.6171185,28.55686175,0.397770293,262324.8097,1948.732672,0.530899145,14.12154433
1245023,4359.565262,0.592040376,29.69659107,0.406155497,180570.7588,1980.971498,0.683099709,16.39515498
1304352,5172.310097,0.55012053,19.36604861,0.386318334,231812.3886,1951.179925,0.571652488,24.41288221
336607,4419.127427,0.622897546,25.92405346,0.332459426,221139.7104,1969.693791,0.688177235,15.9334169
708830,4744.409087,0.590294598,22.00438108,0.393811959,176700.0791,1981.704739,0.625917873,19.83521211
881517,4778.922679,0.622734265,17.5422634,0.378430513,192415.4687,1983.752272,0.718722477,10.49714064
467409,4028.922354,0.64789619,27.7347823,0.34449042,175640.5486,1979.868847,0.734470942,11.05660818
184612,4631.675625,0.595827002,30.64697401,0.377921932,228545.2473,1957.844488,0.561038054,18.36496541
549034,4607.746231,0.653725551,23.69191384,0.384434576,224282.1905,1956.230476,0.62573421,12.53633811
834493,4676.274319,0.646730698,22.23034579,0.419525841,263515.9279,1971.05222,0.639153757,18.33385041
308695,4897.349303,0.5733214,24.64943693,0.380921969,193734.9537,1964.130348,0.588757052,20.55978566
451853,4949.053144,0.617598849,21.76469257,0.43549509,193869.9028,1971.582313,0.694300927,14.03658292
224036,4256.577825,0.648280041,25.89009521,0.369758178,230416.4227,1969.022122,0.625654737,16.46067847
389484,4165.329713,0.73362955,23.48613411,0.413705375,204180.9873,1968.471709,0.680258068,21.57537691
1272970,4557.459006,0.67033483,20.47350105,0.400940064,214817.3949,1972.390693,0.678887817,16.26214203
1221409,4840.871075,0.604179767,22.59972925,0.407483556,186096.9047,1964.06576,0.623428491,14.80039887
304414,4509.798705,0.628695493,31.31583193,0.356781536,247811.8738,1968.360049,0.622510451,21.89000035
1376300,4093.004928,0.663111982,25.76543276,0.338065042,197872.2047,1970.689587,0.687601884,11.06513093
820292,4471.107479,0.684360579,29.87809893,0.351374096,257124.4762,1973.07129,0.627242088,17.74939887
324322,4499.181367,0.632148783,25.42332983,0.348067277,214985.4206,1978.6027,0.639905492,13.79593062
943856,5228.822896,0.543177634,28.12134878,0.362262357,180984.6598,1990.774438,0.727804376,2.174408816
640715,4423.028858,0.578713007,24.06169773,0.377367711,141405.9114,1968.631634,0.619156413,15.49331498
349199,3918.941447,0.679018295,25.16425993,0.367749372,233937.6633,1978.859086,0.684699603,20.40692167
519014,4809.299709,0.630114746,27.27327531,0.374640248,254783.6219,1979.624762,0.643925279,11.50790829
868610,4436.468239,0.649620239,19.44619483,0.36532979,142197.9369,1983.711551,0.680535501,14.64116812
822149,4247.233915,0.626692409,22.63514851,0.371228101,231748.0219,1973.224204,0.701932337,13.53650868
402851,4288.894356,0.64919549,27.41745793,0.329858954,237725.9612,1982.290639,0.709441662,13.80509801
538653,4231.238386,0.607961407,26.03594381,0.404379763,186932.4212,1971.908562,0.661390018,19.84662621
520141,4300.393722,0.640788028,20.90174218,0.426425035,190421.9568,1973.038862,0.622391082,21.29030435
910354,4482.963565,0.626363373,29.19141815,0.382212607,229271.9012,1966.08754,0.631581646,19.87842383
1217158,4255.834951,0.71048525,21.50604401,0.433541964,333757.821,1974.970518,0.661386158,17.90989432
1002335,4611.51468,0.619461909,21.31719755,0.397862069,237343.6471,1964.788365,0.626916348,21.00795248
674039,4756.089234,0.62527481,28.26269799,0.37133473,229184.669,1963.306995,0.614282012,16.22880411
890937,4138.174345,0.677797971,35.20947176,0.379077953,157582.0215,1970.905648,0.633043589,22.85026605
200834,4975.869972,0.572532013,23.89048387,0.343463684,133865.8017,1983.673692,0.722780766,13.70212993
1229740,4283.118507,0.637615158,37.21766796,0.33922143,236923.8281,1970.245376,0.645374108,18.37816025
239938,5032.333137,0.641215989,25.79148441,0.378718698,221116.3989,1989.472357,0.673621866,12.12479327
993461,4513.868209,0.567302133,23.08406565,0.384818818,187037.8851,1977.47661,0.674848452,8.087970506
985278,4743.775741,0.635218716,25.03293352,0.339568783,141625.8021,1973.472323,0.673628141,11.98354755
867192,4542.703626,0.619663675,24.61104895,0.392752241,103954.2812,1968.620707,0.587041696,12.57819586
1055053,4228.099264,0.620772751,25.90305556,0.404673009,183997.0688,1983.695712,0.70420627,25.02344716
814451,3965.558869,0.723786701,31.66095103,0.34483355,256848.9795,1985.950763,0.6446099,9.565810835
435202,4264.316411,0.669009557,24.83094457,0.37831322,177410.314,1980.594842,0.668691068,20.31002953
1276505,4580.232289,0.618756243,25.56115132,0.397211399,155672.8336,1972.779473,0.607272299,18.8235826
198258,4676.18652,0.623153792,21.65341247,0.399165634,180795.0943,1984.398695,0.703687245,5.45372931
1086030,4043.561099,0.636176122,17.83766028,0.379706235,205978.2296,1989.657763,0.763661889,2.88152134
493434,4744.3111,0.634141907,25.74185973,0.374699463,162469.5146,1977.773863,0.704062128,18.15369542
1186054,4843.964002,0.668089024,27.83107466,0.365474822,188670.1741,1987.427558,0.732294757,15.89910824
1120724,4242.439267,0.623726629,25.0994539,0.36301326,131617.9655,1979.545243,0.65861221,14.02741904
823006,4647.084908,0.616830261,10.98348556,0.434579656,219574.6214,1989.997036,0.676190336,19.03592027
380465,4546.761525,0.621273986,29.43689969,0.337486252,168891.1318,1984.497258,0.692433847,14.75183272
207426,4607.08019,0.629933638,31.12828715,0.442337578,147686.8067,1991.885479,0.718835902,11.60848859
103170,4270.157705,0.661193478,28.7762948,0.376537086,232886.55,1981.68777,0.625015911,4.344841168
1070544,4010.358484,0.675291234,25.41452139,0.395831573,226822.9397,1972.098088,0.629765952,21.56681915
698990,4689.48388,0.602921655,25.18045175,0.410453426,190646.567,1946.461552,0.590870375,20.28239028
1339985,4309.102911,0.633931483,22.52358535,0.404680826,152642.7108,1967.367806,0.640423003,9.644849262
128091,4331.802006,0.677506291,23.7203979,0.381533913,184737.5853,1977.944535,0.622519922,18.10178364
465629,4437.380432,0.639932247,25.58829091,0.369516171,171306.3071,1964.871647,0.580172064,15.19498279
1385665,4544.319071,0.650478168,29.67663657,0.370382763,201546.4235,1975.016102,0.637687678,12.41362886
182856,4263.180127,0.647812792,24.01840291,0.423993334,272033.1037,1965.014486,0.611116681,19.55569803
787994,4491.039938,0.598063075,27.44224092,0.346179557,174620.296,1972.203773,0.600601834,8.42860532
1152489,4653.551936,0.643976017,23.40910832,0.471526093,123090.4555,1991.287185,0.776414008,12.04242845
510016,4596.045677,0.624892221,32.6163553,0.339605548,180269.594,1967.063717,0.648012409,18.87031099
825663,4801.160174,0.584385671,22.41904713,0.388482123,179616.1374,1987.917302,0.748758498,13.93492877
290038,4280.226985,0.608208877,28.62903838,0.40874117,206361.5848,1977.122271,0.678922228,16.09646523
1136765,4112.587324,0.645075878,25.57279322,0.371332759,286106.3326,1984.00429,0.692979632,15.15873715
582617,4475.540306,0.608180256,36.64968569,0.362039996,255324.2118,1983.004631,0.71603529,14.50494749
889333,4247.943172,0.636902059,20.58193018,0.408817708,249347.3858,1977.600756,0.628971711,12.02734338
1407119,5010.269242,0.634325873,20.46005271,0.413677011,227329.7877,1982.25922,0.722218831,7.02693576
979833,4232.219483,0.642055579,28.06914764,0.319574664,249911.5669,1975.172535,0.656978476,17.30003268
1303397,4447.204086,0.630206426,23.81928018,0.390430914,167149.6635,1959.179271,0.606176103,20.4271893
462842,4447.12293,0.618408661,30.26061898,0.359719534,173125.4633,1977.462145,0.649809049,11.82110824
452578,4729.936649,0.683941254,23.75191001,0.386886096,180663.4931,1986.73081,0.680460713,9.793000204
1154936,4813.416429,0.628369993,24.1951357,0.438631226,268594.1358,1987.655886,0.751994899,19.26290297
1087103,4324.689321,0.69446733,24.56882893,0.34383955,244884.6131,1974.933294,0.633065645,17.44740458
644807,4674.429645,0.610606109,21.5482725,0.417124287,221911.2582,1974.279511,0.674628157,16.08672285
1079439,4179.176325,0.681956709,27.1066755,0.372080341,213092.9821,1970.85094,0.639830495,15.46776134
1285340,4355.386902,0.634193993,26.32229322,0.383365218,185733.2643,1970.883809,0.640648121,17.5999381
962161,4393.95914,0.641836047,26.46172542,0.362568548,177447.7781,1982.478462,0.686720004,16.00655445
1077684,4698.120397,0.593512538,15.49127828,0.442764077,266600.9943,1986.183032,0.697297606,4.775937643
350260,4223.709772,0.64082747,20.36738986,0.38949473,209932.8236,1987.056509,0.679466262,10.77151672
541938,4591.12376,0.661241419,26.80766039,0.397061538,236384.0753,1984.247946,0.653406026,15.36493913
1147489,4338.927306,0.669922042,32.51231938,0.346250638,210580.4313,1986.275547,0.661227645,15.2041281
627892,4450.271689,0.662678731,30.7744673,0.324282365,257581.95,1974.126567,0.707411642,11.03928254
702772,4178.578352,0.679068356,22.78763327,0.389634376,225733.9553,1988.33325,0.685833758,14.00657136
574351,4116.814534,0.623945559,18.4740599,0.381617037,215714.3639,1977.505731,0.666009511,10.67155604
197150,3713.126596,0.626315791,19.68859439,0.442751635,223058.7401,1972.07575,0.599139594,15.70443972
393628,4189.914499,0.732188905,23.98236361,0.345642525,149059.0729,1990.314093,0.747512969,7.845025448
680701,4322.861808,0.631568668,23.82323611,0.361973856,177899.0384,1971.366412,0.663130185,18.70597511
1264478,4773.813265,0.615820805,17.77814211,0.402439222,129794.1219,1977.015825,0.668404104,16.38281484
129092,4657.013536,0.633680599,28.73002733,0.332132381,189166.4439,1971.78217,0.656056352,9.600688423
259869,4610.511186,0.630207526,28.10457105,0.352036559,244715.5401,1985.99633,0.711129686,12.78864268
984276,4333.33468,0.666712872,25.50947041,0.379162042,218726.5574,1960.224473,0.599328584,17.25151507
755614,4714.303379,0.594311293,16.51333263,0.431006391,170810.2392,1966.358893,0.637429441,14.27914421
831546,4668.057059,0.576888169,22.81268562,0.376396127,172296.9702,1966.476672,0.645086298,15.80257144
834477,4190.861466,0.627131657,18.81880288,0.434769842,178881.3371,1991.232837,0.669428595,15.0223947
343692,4802.624052,0.640204809,24.7751013,0.356768819,242535.9844,1960.035155,0.621306788,12.95226363
1276337,4303.291698,0.626648883,20.50590318,0.429282503,154095.6386,1979.614649,0.699156277,8.134587646
492097,4304.192777,0.600692266,31.42490797,0.3794172,200989.8792,1977.901155,0.663652592,20.10126817
1358886,4279.795077,0.687755688,25.58692182,0.351959198,194129.7556,1969.856455,0.633554446,15.1573203
120006,4321.286791,0.587302367,28.23364499,0.39295063,161099.8088,1959.787747,0.595978658,7.799245132
393338,4683.206882,0.610136757,29.72710455,0.382362297,226158.4849,1955.981586,0.592566973,17.03296801
673058,4728.131841,0.639550483,28.45215511,0.31063021,190418.2031,1982.330129,0.709316842,14.82869521
870680,5069.606351,0.544863966,29.99959531,0.327001791,265247.3568,1971.610859,0.657571288,17.20369416
328512,4306.099224,0.636440701,23.16359193,0.419043922,220076.1207,1978.057651,0.646737541,18.10363083
727503,4516.913164,0.633127704,23.75979004,0.419686034,221821.4031,1981.761981,0.706867753,9.349514723
361551,4360.743316,0.59256527,25.2772219,0.351982632,169300.0629,1973.173507,0.630530212,15.02927496
843135,4490.25938,0.65396066,25.2767437,0.343405453,205471.8589,1954.153272,0.578894445,22.90286139
439053,4913.919002,0.630080739,28.55842014,0.375077287,201065.6013,1972.533311,0.641452379,15.37333215
1096639,4661.068083,0.651383093,28.88893807,0.360123162,177593.9395,1977.99011,0.64210485,16.39542877
1203261,4586.981752,0.66771748,24.88412344,0.358174442,239989.6215,1970.437723,0.618366559,12.79165168
1206026,4621.415781,0.612121835,20.07499431,0.435659457,169029.9933,1976.0324,0.741389376,10.96391504
1243798,4449.905177,0.660074939,32.10330314,0.300715058,220084.2421,1957.095065,0.588677733,14.96188175
717571,4894.486041,0.635538621,16.24301967,0.440612094,217247.9423,1967.272662,0.647542935,19.23670115
754149,5033.706011,0.591628954,24.38528673,0.392930816,189661.8349,1977.307331,0.688345939,15.00631875
763050,4863.504944,0.616036493,24.60235147,0.41247791,193909.8596,1960.373221,0.639501141,21.17064575
659769,4833.030288,0.576205116,19.34897006,0.461469376,212618.1768,1970.458738,0.697173376,12.39864701
769571,4510.66881,0.583811343,31.57654532,0.390340227,200694.425,1980.987992,0.673637126,11.50392102
206966,4219.454521,0.58726977,28.80389869,0.349442875,195801.4666,1974.387729,0.641336607,22.4371457
1086024,3631.297238,0.68978712,28.58749281,0.366277691,166687.5054,1993.502063,0.729410383,14.64960693
1378661,4750.453098,0.675632742,24.95789233,0.397998416,210040.932,1981.037291,0.689714811,17.18785426
599553,4928.644659,0.641973698,21.22462222,0.446235066,217896.0908,1969.1759,0.6315586,23.30211923
697311,4454.343596,0.543957711,29.87909068,0.352765152,196909.3978,1960.681532,0.599395692,14.6428247
1001873,4678.76888,0.643695351,21.40286394,0.415483166,275120.2781,1987.275509,0.735025218,14.49180429
1348926,4599.352291,0.629728831,22.90019551,0.400759012,207503.0944,1975.85518,0.684708424,18.73754947
929410,4168.961502,0.711540595,25.64396269,0.332605845,168012.19,1981.494457,0.681591327,8.17749588
1231935,4219.221743,0.656666848,31.25306365,0.349653478,217721.902,1972.092527,0.67192372,14.83406996
866441,4814.26132,0.622440652,24.61407942,0.364720292,190531.8567,1989.521472,0.697850852,16.62926809
1174925,4330.134024,0.660308458,21.68807463,0.373000096,277636.5678,1981.961999,0.670411575,15.83441875
951500,4496.537172,0.655169653,25.62612598,0.392386156,212301.405,1980.685519,0.668000295,11.59250297
699562,4156.029374,0.655871252,17.81169916,0.376474042,198120.9193,1972.333784,0.653271802,16.72667245
137023,4970.394955,0.578819061,24.55614834,0.372188441,205725.2728,1976.860053,0.683882951,13.01234917
715185,4722.889488,0.618886083,26.41777297,0.395732091,219849.5314,1977.798312,0.706216631,13.35264915
501361,4553.055494,0.653649185,25.31915821,0.353747436,244148.3527,1974.08483,0.716448711,12.01222855
235604,4661.282987,0.637519209,26.33230584,0.41176893,192612.9222,1965.840059,0.625629166,23.79308988
502105,4245.680724,0.654206922,26.01849454,0.410517957,237441.1452,1960.406891,0.605476716,14.88719627
1335450,4319.818692,0.628004976,30.11670081,0.344963796,262669.145,1966.701957,0.62662437,21.50249205
209483,4645.278454,0.607534732,25.11185127,0.403754899,191360.948,1987.028119,0.726536457,13.36276133
198019,4234.90173,0.583653912,23.03769044,0.408462577,225626.0586,1969.958076,0.641043064,14.76821044
801613,3941.779806,0.697047415,24.81018107,0.382282817,239217.8965,1981.230971,0.708964484,11.57315713
414138,4627.662098,0.617365515,22.14398879,0.4035872,170196.6701,1961.938632,0.604927439,26.57464334
1143235,4723.549789,0.629112841,21.31052895,0.404067531,251146.5466,2000.02996,0.734961573,5.087704951
1039165,4421.418622,0.58924815,24.51980716,0.374965256,180672.2167,1958.257523,0.583714946,24.40398407
666286,5072.858861,0.64595701,22.63007713,0.38718566,221394.1737,1973.625734,0.630047904,17.26166716
776700,4906.056042,0.640289775,20.5542499,0.387626832,205643.0336,1981.238725,0.718639875,12.80111948
1310218,4215.951143,0.643665087,23.75368026,0.360004942,197721.5535,1973.678127,0.639009516,19.63900414
183728,4586.998752,0.612550885,22.42285309,0.397268752,201974.6888,1978.762116,0.676452745,13.36281207
1341949,5209.805279,0.613747545,21.23200821,0.386643623,172314.3101,1958.923211,0.632279298,19.77604397
748288,4478.293065,0.565045366,23.53803598,0.321982269,220804.9557,1971.503004,0.63910916,12.68585545
238932,4728.786665,0.62821873,21.23229028,0.410776067,184124.8877,1964.356829,0.611444705,14.72261389
321997,4195.862773,0.593150629,23.49694692,0.383302741,237106.4697,1976.643369,0.730439071,18.68404209
1356821,4570.273675,0.656781123,21.13671931,0.414353419,188760.4432,1970.736163,0.620945398,12.56278428
101712,3829.296514,0.669455904,25.30013116,0.319426882,216560.2493,1983.128442,0.700976004,11.19455711
1119216,4054.714075,0.685551196,22.65717669,0.386011162,209137.1333,1973.348739,0.637886401,6.958342159
115392,4943.429735,0.615116888,29.3297262,0.345864552,208936.3293,1979.003066,0.710107915,14.62472874
719459,3315.463272,0.627045048,24.39893056,0.388111952,230260.9157,1980.274698,0.705361781,19.74835856
999798,4557.457634,0.669709638,15.0012454,0.386607579,222021.3653,1963.717888,0.640642868,18.62450473
634786,4643.69548,0.581447993,21.37748685,0.433690798,244889.3141,1991.847463,0.668758713,16.0862602
258208,3996.812986,0.656853085,25.95805745,0.352685104,208327.9434,1985.374829,0.752680096,21.55288776
1006101,4570.116061,0.645419175,21.57014064,0.339183773,243494.0341,1963.527501,0.596808506,15.31736182
714542,4334.152137,0.625367201,24.98867342,0.375495612,119384.6098,1973.773958,0.635977865,13.63457968
567266,4285.005552,0.642858558,25.0417983,0.3741118,162734.1776,1965.522193,0.643672228,14.33991752
479520,4205.248096,0.658541603,23.62848957,0.344462269,176597.9149,1977.361131,0.641945651,20.01588882
1186023,4492.214489,0.575587298,24.54425365,0.405417394,234611.115,1973.956233,0.616465706,17.83900753
806440,4341.449334,0.6075032,24.22071015,0.366055123,280090.8391,1958.52054,0.622563526,22.00299029
752068,4521.590833,0.580591878,23.2241447,0.346939395,187826.8452,1982.529146,0.670429996,13.41674131
737801,4611.473098,0.59307717,21.96665149,0.361713381,194627.1602,1966.367734,0.591303651,17.56096376
148106,5147.093421,0.637460141,19.51179905,0.413596498,220581.7258,1972.205559,0.703609889,14.58800561
1215012,4087.494122,0.674077284,20.23621691,0.359980808,185136.1352,1957.506832,0.59340299,24.41508009
1359700,4281.539531,0.62301276,29.80962654,0.414637778,201101.1882,1954.903738,0.648251899,23.6419606
930870,4496.101164,0.620771159,26.08376986,0.382270976,173046.2428,1980.466988,0.716023539,21.23932115
599908,4298.710643,0.650670788,23.01524266,0.44192258,125307.4527,1974.704104,0.699982622,13.78468416
1043615,4437.563607,0.615922577,31.74209349,0.376591079,159496.515,1980.985566,0.651868957,15.28333637
944888,4574.269337,0.657757624,24.35611979,0.353974854,241308.291,1982.057099,0.660287921,13.60011842
913225,4275.377511,0.621317261,22.13518692,0.414451096,255764.409,1972.48682,0.629706494,16.51070505
1355394,4486.73153,0.644360169,17.38479773,0.438704156,204370.7262,1987.737114,0.659535452,18.45208242
675881,4159.5941,0.603136232,25.56671823,0.380061566,143754.4296,1978.750807,0.641484344,19.12957526
731439,4056.076905,0.680568782,24.67765516,0.348592161,131933.5452,1986.31688,0.673075724,14.28885905
1098772,4804.109686,0.633720995,21.28981543,0.422262473,202122.4524,1986.083345,0.639152934,7.674280932
143910,4649.754831,0.659228638,18.61123724,0.434019917,116275.7378,1970.837367,0.64652087,15.59269531
333091,4485.041662,0.652025012,28.25269375,0.357988692,301658.2779,1992.023347,0.698629943,8.995235742
591958,4698.488611,0.635459461,25.13643001,0.384794921,194119.2369,1985.941201,0.694661896,15.51331987
682037,4700.482768,0.60947786,30.08390751,0.361645273,152815.3686,1977.04111,0.658529487,22.33127754
1309148,4362.871046,0.605824181,24.0760951,0.372853565,184456.6453,1971.535154,0.675590305,16.49807199
429749,3933.146095,0.678779322,22.98271393,0.373027086,263434.9554,1958.750216,0.625629493,14.79664446
599577,4781.52945,0.597901208,17.61419296,0.451799958,183278.8708,1969.317025,0.701849165,19.38842052
1050920,4670.625625,0.631928788,18.60219084,0.366017475,223011.0899,1960.273439,0.689305922,23.10494397
422312,4177.937492,0.608154788,21.18599245,0.416534087,219676.1782,1973.958169,0.672754007,13.61574402
951833,4224.442425,0.703865637,27.75578086,0.381052647,271744.9511,1987.946033,0.728469878,19.4105894
1238825,3932.927921,0.682027465,21.17095372,0.376065437,271178.8653,1972.559536,0.631656002,11.79349731
495035,4525.545613,0.619144525,21.80376585,0.422914502,177167.6723,1967.746817,0.645450514,16.40099143
1134351,4538.071995,0.581706118,15.71729513,0.411279541,221085.3513,1960.27423,0.638299475,14.87761495
927639,4358.620548,0.603708317,18.94217257,0.385490807,247518.0791,1967.169283,0.670186098,15.77613891
531896,4491.122923,0.633404573,25.6021061,0.39407878,118445.0115,1987.904258,0.721438981,13.77805484
488032,4438.585959,0.656777878,22.22222041,0.319116254,177745.6457,1946.118042,0.515032465,19.60910853
368097,3980.311114,0.637902223,22.6934444,0.358902854,200513.3764,1971.191705,0.656079548,17.22282578
686029,4560.37912,0.644659809,28.32477235,0.387373417,183557.2204,1973.559378,0.643659377,11.78872311
600209,4461.148668,0.573602069,22.78089864,0.382543645,180934.5055,1981.012116,0.701957436,12.40206352
561583,4355.388288,0.643551676,26.27783142,0.392730483,159034.4181,1969.131157,0.660961508,14.81216075
1299138,4523.356753,0.645772185,25.86971248,0.403197688,167790.0294,1972.761519,0.673217474,20.85337403
601084,4059.884939,0.659723484,24.77115977,0.398305337,213074.1135,1981.824287,0.681829058,15.94850275
385221,4550.91593,0.600515211,26.48463506,0.370849404,196418.4021,1970.469646,0.602010587,16.5677901
847105,4299.083858,0.6587417,26.92065204,0.366216758,103952.3431,1970.512944,0.664690729,15.18583075
1123249,3976.135427,0.705196738,23.06647851,0.339706738,327640.6448,1979.324333,0.64199041,15.69550069
1302279,4656.345186,0.648437782,33.50156357,0.372008743,182355.4827,1983.301751,0.70575615,10.47934066
1242328,4471.872255,0.567328267,23.73785911,0.357025966,152454.058,1962.584009,0.669954898,25.10383368
1327064,4320.524545,0.619117185,25.03207585,0.380777425,155927.0532,1975.411458,0.657773531,19.17788973
1259522,4749.126661,0.586912891,25.0680134,0.407110727,189168.0709,1991.233267,0.693438523,12.95564796
302283,4599.194269,0.604782459,21.15285631,0.441889265,150158.4394,1977.914655,0.660369953,9.072401827
382226,4491.093295,0.677590899,18.70821719,0.394917283,213746.4061,1975.192851,0.60610993,11.99307934
1058412,4382.280061,0.668173247,31.89984209,0.350418065,247048.5262,1965.946087,0.61432293,19.2117355
1168746,4652.804748,0.626603053,24.1702785,0.368355016,225817.3564,1955.334072,0.578945584,14.83051556
1310352,4967.088439,0.677467325,22.60933325,0.430877938,235757.3173,1965.134229,0.5967203,16.77212025
149381,4185.594736,0.63329487,29.29739288,0.344012489,196747.1312,1968.481115,0.618637432,15.89143986
208154,4402.122026,0.588787666,28.66967683,0.34223411,158323.148,1950.44428,0.567301383,19.90550422
315353,4370.822039,0.644706517,25.84720587,0.371696767,202572.1913,1965.725173,0.61063366,16.60563579
1183627,4820.119057,0.642789682,24.18707931,0.351174132,229396.6442,1958.494972,0.712907327,15.38190576
311371,4213.314013,0.560264764,33.19807443,0.32380409,163729.2707,1981.134749,0.674171585,16.07413645
716608,4224.587477,0.668296851,23.94028695,0.378488861,130876.1476,1971.66884,0.592449687,19.39802275
582225,4256.226553,0.662390681,28.00607418,0.385341477,156374.0908,1976.582317,0.622609246,15.45753895
854770,5018.73985,0.60732032,27.67333538,0.375184046,173058.1728,1959.563587,0.589014345,17.50849918
802562,4492.839633,0.663282451,29.57265684,0.350422617,203318.1613,1972.83536,0.65806272,14.60783336
1247766,4510.135731,0.655575034,21.95511633,0.441643549,229768.8019,1983.565214,0.668791728,16.08939587
821993,4735.202082,0.624827838,28.97903371,0.36332479,161543.3772,1972.823971,0.651366775,11.65885794
1365961,4205.26203,0.649369274,27.36102979,0.384008442,178257.9903,1981.143826,0.686267675,8.39341657
272525,4858.396044,0.613013417,29.58035312,0.36485128,188272.8541,1962.666427,0.675334116,19.0292123
902369,4419.940748,0.601595863,25.72920107,0.402930381,241674.2246,1973.502627,0.621012262,16.7915452
1268032,3901.733362,0.60324679,29.77755881,0.378008519,156134.5172,1986.968148,0.665149658,19.01473101
1191583,4408.5699,0.672675228,28.22428614,0.363924489,182546.1988,1983.990878,0.696952075,12.39959943
307639,4535.230415,0.631786191,29.88050926,0.379403545,145118.5339,1984.178464,0.676444115,10.19516892
428777,6673.663153,0.480718305,14.88014081,0.412864702,202321.9272,2003.985038,0.761113102,5.122329431
831700,5975.555149,0.591133638,12.18414195,0.422562924,230439.4022,1977.820975,0.665874873,15.35630787
504063,6336.829173,0.517223542,9.88373176,0.472572766,191733.7962,1995.267851,0.701813255,5.844069202
1356122,5724.091469,0.509179353,15.64773284,0.485174307,251555.4008,1984.642379,0.657370735,12.409639
189400,6368.265608,0.496943848,16.05177922,0.41975306,140110.2198,1996.471971,0.767713016,9.006810631
564256,5582.93257,0.590085636,9.310088978,0.476465033,192474.1739,1979.067057,0.630494338,11.79295968
1026743,5556.346087,0.545030321,12.03419204,0.408525156,249614.5603,1977.523702,0.679535215,7.988832972
1146638,6103.679784,0.505907237,9.424351474,0.482992433,249092.8028,1993.96295,0.707996342,9.091193053
122630,6304.223985,0.492358858,16.30248989,0.432831,117988.5662,1996.748944,0.699756974,11.66030057
1230013,5466.990529,0.563523113,17.56617371,0.441998791,176543.7623,1985.356567,0.679123892,13.40825754
1175863,5776.178143,0.572869422,13.33952858,0.406573397,151835.8853,2006.886236,0.743761863,7.657284566
404743,6347.046741,0.501760634,15.09406833,0.41932769,250501.192,1984.076496,0.608935039,12.02265197
1012825,5874.672265,0.530748246,15.54606954,0.41187957,201078.3933,1995.123616,0.695873755,7.902408808
1205275,6863.355457,0.52482461,15.23630181,0.472990405,155226.7134,2005.321629,0.72202548,3.959563667
1340937,5836.190253,0.565725379,16.26259042,0.423256031,168669.9759,1991.710894,0.705048681,9.921837049
717762,5433.051168,0.531555248,15.75783485,0.444941931,228362.2393,1989.211588,0.754420957,9.339496702
1079970,6564.542229,0.480470574,15.52899274,0.37432067,188692.9096,1978.509924,0.668964581,18.53615121
1388206,6111.843971,0.518584504,8.544033029,0.453199194,256550.5043,1985.299279,0.703518649,19.81193176
510240,6297.780332,0.562860002,14.14196681,0.447683691,263708.7027,1986.790651,0.710160182,12.13746672
1313946,5584.278483,0.557212012,11.51183878,0.465555179,160836.5657,1999.443795,0.724364378,4.731514272
434854,7237.908153,0.455197456,8.318473449,0.475167434,163762.5053,1999.899303,0.723232768,10.34636751
144779,6275.398446,0.527102276,11.46457261,0.4791165,159034.244,1986.249789,0.710481153,7.884948913
1091366,5709.396058,0.542427825,8.213631911,0.467448608,259965.0652,1986.109877,0.718909763,15.52060343
592751,5520.206944,0.603454128,13.12236688,0.423987371,195552.5668,1967.85734,0.641572779,12.97903978
252850,7379.152499,0.490327914,15.11090256,0.413204843,197631.2379,1984.397612,0.678425787,17.64734312
134010,5761.573178,0.563004067,17.81755803,0.376182364,169008.4284,2003.269146,0.732110418,9.800407575
836857,5583.823231,0.524159678,10.1513052,0.514614049,224501.4724,2002.702232,0.830691918,4.286579736
596479,5245.93996,0.62484879,13.41663387,0.411292633,174175.8629,1998.56284,0.741694198,13.33136747
676603,6285.659924,0.529586159,5.137859733,0.482914286,141340.6551,2002.348664,0.743964659,11.47889406
756185,6312.509677,0.515449992,14.9272842,0.467453933,169111.0699,2002.203972,0.71441258,7.80916768
1214645,6564.406827,0.525662812,13.67303584,0.47492255,175949.9941,1975.039309,0.613477588,16.81179429
216779,5069.069818,0.639951268,17.50230114,0.499014483,165147.1213,2005.292589,0.699630207,10.64647332
257669,5319.025679,0.569766849,16.38504525,0.45498911,166491.2583,1989.854742,0.709951285,7.56828415
164820,5743.491008,0.519217994,13.11616996,0.413911074,277878.4953,1991.74076,0.763476477,17.42613434
1346892,6779.851229,0.505619188,7.752246713,0.489576077,228828.4802,1986.007124,0.69313466,6.623830174
1075008,5418.398307,0.579964772,10.7189348,0.423310162,149905.1115,2006.340834,0.744386963,1.366804668
1221931,6285.077701,0.554860201,15.50539622,0.486645262,200750.4385,1993.190527,0.762899794,8.516811826
847343,5823.888317,0.571621857,13.71556111,0.459050916,217780.2564,1989.568859,0.700334378,10.85764795
709347,7216.608421,0.489908412,12.55577774,0.459096241,240186.5984,1996.146046,0.702528344,10.64379015
557989,5506.611909,0.571002344,9.868075416,0.451402742,211484.9948,2002.062019,0.732734481,12.02780859
