SampID,Treatment,TimeToClear
25205,B,2578.698974
25208,B,2019.399278
25213,B,1846.187577
25214,A,1723.363347
25215,A,2934.007416
25216,A,1337.084026
25218,A,2177.667595
25218,B,2278.583936
25221,B,1610.408577
25224,D,1484.790793
25227,A,2153.762457
25233,D,1392.107496
25234,C,2371.145503
25237,B,2264.324615
25237,B,2016.249513
25241,D,2770.817958
25242,D,1194.703286
25243,B,1932.29353
25248,C,2249.006978
25249,A,2951.326233
25249,C,1392.410841
25254,A,2483.853899
25255,C,1962.229186
25261,B,1270.676569
25266,B,1414.245459
25269,C,2012.648076
25269,D,2349.373814
25272,D,2681.482818
25277,A,2435.700248
25281,A,2287.282644
25281,D,2358.996722
25287,C,2396.048341
25288,B,972.2274277
25289,A,1943.366941
25291,C,2053.65758
25293,A,2203.607084
25294,A,2474.079314
25297,D,2015.351548
25304,D,1869.144212
25307,D,2362.949337
25308,B,2403.247943
25312,C,2532.638478
25316,B,2221.665
25318,A,2316.779967
25318,B,2196.972572
25322,D,2141.250653
25323,D,1658.469442
25328,D,1859.192576
25331,C,2327.698379
25332,B,2279.891828
25338,B,2253.539222
25339,C,1339.838855
25339,D,1261.572883
25343,B,2024.278273
25346,B,2007.134925
25348,B,2647.447551
25355,C,2086.114916
25361,B,2548.193671
25361,B,2618.533828
25363,A,3459.45569
25364,B,2287.929183
25365,D,2180.119034
25369,D,2147.676129
25382,A,2537.798485
25388,D,1974.889664
25392,D,1985.726241
25396,B,2907.465555
25400,A,2197.776764
25405,B,2253.01687
25408,B,2015.528198
25409,A,1927.71785
25409,C,1503.037837
25410,A,1912.123169
25410,B,2096.950179
25412,B,1980.460854
25416,A,1712.929999
25420,D,1644.605338
25426,D,2276.441429
25432,A,1396.315036
25437,D,2103.226294
25439,B,3233.089039
25445,C,2175.58861
25448,A,2841.049395
25456,A,2765.125081
25456,A,2682.909017
25469,D,1352.212766
25472,B,2126.72165
25472,D,1347.893433
25474,A,2384.556886
25478,C,1331.348833
25479,C,2113.885878
25482,B,1517.032986
25485,C,2192.460486
25486,D,2080.459155
25493,B,1459.89959
25500,A,1599.036804
25509,B,1230.998084
25509,D,2622.669743
25514,A,1994.462641
25521,C,2064.933871
25521,D,2668.512208
25523,C,2220.552727
25525,A,2029.86814
25533,A,1989.836055
25537,D,2707.964322
25537,D,1522.389913
25538,D,1814.76625
25540,C,1575.088336
25541,D,2269.115562
25548,A,1873.531184
25552,A,2490.811317
25552,B,1977.213142
25562,B,968.3111762
25565,D,1163.45981
25569,C,1512.045492
25570,A,2152.99638
25573,C,1820.385575
25577,D,2781.972836
25586,B,2463.363013
25586,C,1825.550235
25596,D,2409.837277
25599,A,2860.397377
25609,C,1652.609133
25612,A,1929.00981
25617,D,2519.575934
25618,D,2111.561793
25624,B,2402.93794
25626,C,1594.192868
25627,C,1928.047689
25627,C,2265.023482
25628,A,2954.708719
25631,C,1906.40247
25635,B,2122.49947
25652,A,1641.054263
25655,C,1121.166445
25657,D,1276.353478
25660,B,2134.112874
25662,D,1911.925865
25664,A,1833.747204
25666,B,1310.218012
25669,A,2321.209854
25670,A,1795.162381
25671,C,1473.232694
25674,C,2319.663002
25674,D,2145.8816
25675,C,1616.41384
25680,B,3134.698936
25681,A,2930.974886
25681,C,2670.312038
25683,C,1691.525964
25686,C,2515.340015
25687,B,2622.73936
25688,A,1803.968521
25690,B,2192.77581
25692,B,1952.250348
25697,D,2300.290236
25698,D,1429.933397
25701,A,2364.028795
25703,C,1913.368998
25707,C,1729.33689
25708,B,2425.855055
25709,C,2382.817611
25710,B,2880.23264
25710,C,1864.851513
25713,C,2612.257933
25716,D,2677.169969
25717,B,1210.855358
25717,D,1866.067225
25723,D,1553.959113
25725,A,3124.046458
25726,A,2373.725889
25729,B,2200.544769
25733,D,2477.658416
25744,A,1156.538853
25746,A,1977.589427
25747,B,1774.679282
25754,D,2384.595052
25756,B,2192.645632
25758,B,1758.888797
25764,C,1968.806371
25768,A,2588.320547
25769,D,2345.590229
25774,C,2008.842424
25774,D,2008.446892
25778,A,1828.369541
25789,C,1245.790329
25792,D,1865.652663
25794,B,1366.655768
25795,C,965.3822657
25798,B,2546.894674
25800,A,549.6760788
25802,D,2793.34659
25806,D,1824.471405
25811,C,1348.019952
25818,B,1752.225914
25819,D,1479.810262
25821,B,2461.431469
25822,B,1068.495696
25824,B,1906.441696
25830,B,2059.231831
25834,A,2757.138764
25836,D,2390.414156
25838,C,1835.975968
25850,A,1540.100142
25851,B,2075.613962
25856,D,1509.135571
25858,D,1938.18355
25861,A,1977.810911
25867,D,2168.818071
25871,A,1764.185857
25872,A,1394.788861
25874,D,3047.8262
25875,A,2624.654225
25878,C,2769.742708
25883,B,1223.459394
25884,C,1925.283293
25885,A,2664.816532
25888,D,2422.412115
25898,D,2177.262758
25902,B,1998.032086
25902,C,1488.146468
25904,D,1886.483046
25913,A,2037.386082
25918,B,2580.305344
25918,B,638.7361823
25920,C,2192.238791
25922,B,2525.5322
25927,A,2099.69547
25929,D,2012.457112
25929,D,1444.883905
25930,D,2243.774191
25933,A,1540.902387
25938,C,2020.360894
25938,C,2222.751317
25949,B,688.8537265
25958,B,2068.35259
25966,C,2654.146284
25967,C,1892.714715
25968,C,1517.18153
25971,A,1556.689759
25971,C,2479.927764
25973,B,2541.491657
25974,D,1677.376804
25977,C,1528.574429
25978,D,2698.269035
25983,D,1362.30346
25985,C,2325.79338
25986,A,1870.797404
25997,A,1650.03833
26000,D,2270.60449
26002,A,1807.297041
26003,C,2262.524459
26003,D,2046.769032
26005,D,2233.265606
26009,B,2619.476771
26014,A,1217.599302
26016,C,2836.408843
26017,B,2048.243237
26017,C,1866.648749
26017,D,2955.113763
26017,D,2391.881544
26025,C,2148.292133
26026,A,937.8221624
26031,D,1982.741126
26035,A,1678.084554
26040,A,1994.892293
26044,A,1715.942807
26047,A,1751.202774
26049,B,2088.823581
26051,C,1634.917413
26052,B,1957.492756
26056,D,1567.231263
26060,C,2014.901732
26064,A,2862.495868
26065,D,2141.044744
26067,B,2262.700414
26069,B,1393.175355
26071,B,2219.546418
26073,B,2576.699401
26073,C,2919.991739
26074,A,933.9907625
26081,C,2766.421873
26082,A,2682.856998
26083,B,1771.863004
26083,D,2153.119832
26084,B,1917.924951
26089,D,2804.359267
26091,A,1305.056134
26091,B,1602.24506
26100,A,2529.349071
26101,A,1768.49564
26102,A,2242.432761
26102,D,1270.929612
26107,C,2006.215913
26113,D,1119.328405
26114,C,1355.098996
26115,D,2319.125998
26115,D,2603.462862
26120,C,1812.868426
26121,B,1722.563803
26122,C,2171.50444
26124,A,1373.927647
26130,D,1712.84659
26134,A,2099.029365
26135,A,2041.550584
26135,D,1243.945216
26137,C,1657.510469
26139,B,1708.605026
26139,D,1276.426124
26144,B,2942.27095
26144,B,1013.949177
26147,A,1985.563851
26149,B,2161.876804
26151,A,2373.39781
26152,C,2339.246307
26160,D,2368.895607
26161,D,2193.215911
26162,A,1900.161269
26164,D,2678.199185
26167,B,2532.029188
26170,C,2116.501076
26174,C,1676.672456
26177,B,1995.801195
26178,C,1608.193544
26182,A,1536.592551
26182,B,1735.201469
26184,D,2223.949371
26196,C,2957.554839
26196,D,1404.085349
26199,A,2314.152917
26207,D,1826.257456
26209,B,1694.893235
26209,D,2505.348313
26211,A,1587.07525
26213,C,1818.435963
26217,B,3189.92803
26222,C,1769.887639
26231,A,1969.403299
26233,A,1491.008488
26235,D,2266.711471
26236,C,1773.079542
26245,C,1555.941973
26245,D,953.8843019
26247,A,1676.187103
26250,B,2322.756522
26254,A,2531.203927
26257,C,1749.460081
26261,C,3110.350375
26263,D,1751.878026
26265,C,2254.014353
26278,D,2574.253792
26282,A,2475.854617
26283,A,2204.178077
26285,B,1864.846926
26287,D,2227.210192
26297,B,1984.2553
26297,C,2318.117485
26299,D,1879.185744
26305,C,1719.608651
26309,C,1802.839031
26314,A,1923.123237
26319,D,1948.968618
26320,B,2717.805825
26326,B,2427.69315
26328,B,1568.720845
26332,B,2887.075108
26332,D,1999.378519
26334,A,2034.374837
26339,B,2022.642961
26339,C,2052.279497
26340,A,2000.790675
26346,A,1848.589707
26359,C,1812.741718
26374,B,1762.294849
26375,D,2112.465614
26376,A,2352.404428
26382,A,2534.842528
26383,A,2262.775743
26384,A,1643.101366
26389,D,2341.285371
26392,C,2312.204647
26402,B,938.907471
26402,D,1530.288516
26404,D,2230.912945
26405,C,2701.42732
26407,A,2108.516299
26407,A,2619.102014
26407,C,1685.380912
26412,A,2156.096222
26412,C,1952.684534
26417,D,1209.953668
26423,A,2727.574863
26428,C,1720.879695
26428,D,2437.76116
26429,D,2325.312942
26431,A,1647.376174
26435,A,2543.987132
26436,A,2750.057945
26439,D,2470.220428
26443,D,2482.513513
26444,A,2490.352944
26444,A,1899.039717
26444,D,2453.312988
26447,A,2187.141395
26449,B,1742.875776
26452,C,2311.522547
26454,B,2316.097668
26455,B,2886.463773
26455,D,2265.403915
26457,D,1769.451946
26459,A,2637.382318
26462,B,2221.609823
26463,D,1548.914083
26467,A,2416.602266
26469,A,1565.720674
26482,C,2906.859427
26486,A,2617.485576
26486,B,2207.185652
26490,B,1651.943217
26496,A,1855.954932
26498,D,1917.746088
26499,A,2131.556328
26500,C,2113.99859
26502,B,2184.299933
26505,A,1745.247783
26507,B,1700.998711
26509,B,1842.679265
26511,A,1223.320049
26525,D,1335.54823
26529,D,1914.722171
26531,A,2524.999364
26531,B,1457.764656
26532,A,1149.442451
26536,A,2144.137567
26536,A,2154.114499
26536,A,2513.873234
26537,A,1684.79045
26537,C,1810.877662
26541,B,1610.004331
26541,D,2844.371044
26542,B,1942.605827
26543,D,2509.493309
26545,D,2075.548386
26546,D,1651.884899
26557,D,731.4232849
26574,B,1893.233107
26583,A,1353.855163
26585,D,1387.958837
26588,C,1720.105568
26591,A,2358.680851
26592,C,2335.201084
26597,C,2822.163359
26602,A,2222.977027
26607,D,2130.86431
26608,A,2186.862083
26609,C,1942.735571
26612,C,2268.296373
26613,C,1966.923572
26617,A,1812.933566
26632,A,2431.475308
26632,C,1015.029944
26648,B,1927.190836
26649,A,1784.208385
26656,D,1238.623339
26660,C,2753.408366
26665,B,1183.738576
26667,B,2054.121726
26667,D,1664.773144
26668,B,1444.429756
26668,D,3061.19655
26673,D,690.0869126
26677,D,2713.589193
26679,A,1190.96337
26679,C,2227.087771
26679,D,2335.349427
26680,C,1886.851758
26682,B,1905.58768
26684,D,1558.660078
26687,D,2135.588082
26689,C,2331.659069
26689,D,2247.261959
26695,C,1628.583203
26697,A,2109.94373
26705,D,1645.784097
26707,B,1929.378954
26709,C,1843.13856
26709,D,1755.186854
26715,C,1681.765381
26717,A,2713.822802
26720,D,2303.752507
26722,C,2043.105588
26724,A,2536.493626
26724,A,2517.192955
26727,D,949.7094074
26730,A,1626.96825
26732,B,2402.641446
26732,C,1485.125994
26737,D,1452.350844
26738,A,1876.900166
26739,C,2408.851084
26741,B,1648.349252
26744,D,2669.305512
26746,B,2495.623993
26746,D,2214.791566
26746,D,2570.538883
26755,C,2447.828964
26758,D,2209.251629
26760,A,2457.679525
26760,C,2274.225256
26761,C,2963.140558
26762,D,2270.179291
26763,B,1786.725523
26763,D,1824.970293
26765,A,1597.603737
26767,B,1884.517255
26769,B,3118.223231
26771,B,2182.194378
26776,A,2409.574988
26782,A,2032.656436
26785,C,2143.306608
26787,B,2341.122827
26790,B,1127.642477
26792,C,1584.845622
26796,B,2226.401491
26797,C,2195.769119
26804,D,1732.777792
26806,A,1682.188158
26806,B,2314.263362
26810,B,1433.381591
26812,A,2607.6164
26814,D,2082.129643
26817,C,2121.518016
26820,A,1792.654585
26824,A,2860.134102
26825,C,1857.571195
26826,B,1594.553121
26826,B,1721.851725
26832,B,1409.382437
26835,B,2926.241397
26850,C,1883.759063
26858,B,2196.874805
26860,B,1990.728805
26862,A,1906.38352
26862,C,1883.434337
26864,A,3205.803992
26866,B,1939.642803
26869,C,2552.074323
26878,D,1728.038792
26880,D,2212.814102
26888,A,769.4720279
26893,C,1618.124442
26894,B,2578.386584
26896,C,2521.489189
26903,D,1764.925197
26909,B,2091.417657
26910,D,2057.338504
26912,D,2541.280189
26915,D,2507.633117
26921,D,1354.935207
26923,A,1436.615226
26927,A,1207.867817
26928,C,2003.65108
26928,D,2191.011577
26929,B,2056.077089
26933,C,2140.784341
26933,D,2873.053563
26935,C,2797.465083
26936,A,1717.982155
26941,C,2143.013511
26944,A,2019.581075
26952,B,1252.875052
26954,A,2630.046108
26956,A,1994.373394
26961,C,2445.287718
26968,C,1660.580637
26969,B,1685.218754
26971,D,2886.735506
26971,D,1977.315362
26972,D,2059.907602
26974,B,2172.706293
26976,C,1163.682808
26988,B,1582.106388
26997,D,1586.500341
27002,D,1832.253843
27005,B,3139.115575
27005,B,2896.736176
27005,C,1548.898588
27006,B,1416.119843
27010,C,1344.137156
27011,B,1045.16553
27013,A,1964.78098
27013,C,2286.85566
27017,D,1867.520006
27021,B,1664.187787
27022,B,1439.130461
27034,B,2352.653795
27034,D,2408.01408
27039,D,2166.718128
27044,B,1405.258866
27050,D,1997.634538
27053,B,1685.382779
27054,D,1384.342622
27054,D,2418.626919
27058,B,1844.48882
27058,C,2416.57555
27059,D,1428.187157
27064,C,2018.821585
27065,C,2653.759723
27068,C,2981.70202
27070,D,2736.700667
27072,A,2505.445148
27075,A,2865.798035
27079,A,2084.060989
27082,C,1697.140662
27088,A,1691.373669
27100,B,1696.930889
27103,D,2658.164675
27109,C,1756.720003
27113,A,1943.454381
27114,C,1250.428823
27116,C,2512.194516
27126,D,1701.528294
27128,B,1399.160909
27130,A,1959.76153
27135,D,2495.646894
27136,B,1738.831411
27137,B,3302.545224
27139,C,1277.366573
27143,D,2968.579461
27152,D,2711.922734
27155,B,3460.560005
27163,C,2766.654002
27163,C,2383.54551
27166,B,1710.373946
27166,D,2065.865179
27173,A,2372.754717
27176,A,1804.729692
27184,B,2221.451787
27188,C,2218.877832
27196,B,1735.388576
27203,C,2294.540018
27205,D,1675.672518
27207,C,1747.278348
27207,C,2769.330262
27216,A,2451.643737
27216,C,1233.478456
27216,D,2356.980839
27218,D,2183.629158
27223,A,2730.181489
27225,D,2022.095775
27227,A,1785.883057
27228,C,3237.647377
27228,C,2756.908351
27228,D,1701.805728
27230,C,3003.135301
27233,A,2023.933622
27234,A,2234.675968
27235,C,2131.865694
27238,D,2605.910498
27241,B,1868.67613
27245,B,1958.774854
27246,C,2350.57106
27248,D,2570.266659
27250,A,1670.062224
27251,D,922.6175586
27252,C,1712.413933
27253,D,1618.812079
27260,C,2333.601675
27263,B,1387.266995
27267,C,2055.575899
27269,A,1879.424872
27271,A,1977.323089
27282,A,1808.347226
27284,C,1695.714844
27284,D,2009.777979
27289,C,2046.049923
27302,B,2248.913239
27303,C,2444.603661
27304,A,2355.479266
27305,A,2802.497629
27308,C,2099.190766
27308,C,2990.408537
27309,B,1995.891753
27317,C,2281.232274
27320,B,2165.645179
27324,C,837.7931183
27326,B,2645.65845
27327,A,2794.628178
27332,B,2113.933607
27334,C,2412.451521
27337,B,2684.352477
27337,D,2219.232397
27342,D,2750.977132
27344,A,2520.268804
27350,C,2187.984075
27354,B,2274.998161
27357,C,1540.512151
27361,C,1809.011172
27363,B,1770.961433
27368,B,1815.875655
27368,B,2208.457657
27370,B,1734.641291
27376,A,964.3504827
27377,B,1713.442607
27377,D,1225.722306
27389,A,3627.225235
27389,B,2873.97093
27393,C,2177.072319
27399,D,1451.405858
27400,B,2309.80411
27406,C,2138.484724
27407,B,1241.169298
27408,A,1628.145584
27408,A,1713.582326
27409,C,2590.100871
27409,C,2226.134252
27409,C,2133.155004
27416,D,2380.409855
27417,C,2252.794765
27418,C,1429.703307
27418,C,1557.849464
27419,D,3040.491359
27421,C,2143.770825
27421,C,2709.260363
27425,D,1851.939808
27429,C,1561.542499
27432,B,3074.736626
27434,D,1978.930798
27444,A,2474.275899
27446,C,2346.311907
27452,A,2444.822913
27454,D,1606.33845
27454,D,2641.180111
27455,B,2875.1721
27457,A,2352.223601
27457,B,1425.687369
27457,B,1244.476119
27460,C,1768.701766
27462,D,2229.412717
27477,D,2308.783552
27492,B,1964.507921
27492,C,2188.573202
27500,C,1029.952515
27503,A,1026.618789
27508,B,1858.86404
27508,C,2212.679241
27509,C,1553.702111
27511,C,2363.69143
27518,C,2519.908333
27527,D,2211.328073
27530,A,1934.127819
27530,B,1696.62905
27532,D,1597.004627
27534,A,1908.02837
27538,C,1864.337363
27539,A,2698.325079
27543,B,1309.505885
27546,C,2464.557509
27548,D,1373.050272
27551,C,1949.079596
27552,B,2128.134622
27553,B,1549.35647
27554,B,1495.339615
27556,B,1913.343906
27561,A,2564.501337
27561,C,2142.390172
27562,B,3327.029339
27562,D,1694.261
27564,C,1942.516347
27568,D,2182.650262
27569,B,2726.969119
27571,D,1958.573244
27573,B,2166.434855
27578,A,2198.579774
27582,C,2248.110665
27583,D,1627.116964
27585,C,2128.68518
27589,B,1269.30351
27590,C,2303.629172
27594,A,2528.371768
27597,A,1655.612475
27600,B,1127.863785
27601,D,2127.470513
27604,A,2410.509727
27609,C,2153.939889
27610,C,2188.618953
27613,A,2019.172301
27613,B,1439.264354
27613,B,1990.846199
27613,D,2469.675199
27616,C,3096.529633
27620,B,1521.960197
27622,C,2777.19137
27625,A,2852.839802
27658,C,2377.90572
27658,C,2539.008827
27663,C,2371.395897
27665,D,3098.075909
27666,B,1641.570043
27667,B,3030.453395
27670,B,2433.965247
27671,B,2495.789928
27673,C,1845.657481
27677,A,2189.739643
27680,B,1735.563029
27682,B,1748.837179
27683,B,2166.684251
27684,B,1465.150743
27690,D,1637.825009
27693,D,2767.382366
27696,D,2527.638514
27698,D,1824.574808
27705,D,742.0767116
27707,D,1824.413453
27717,B,2923.494117
27720,C,2926.117707
27720,C,2239.046657
27720,D,2201.751193
27723,B,1708.783512
27728,C,2140.3999
27731,A,1315.675211
27737,A,2700.554655
27743,C,2183.540309
27752,D,2204.4512
27756,B,1952.183891
27757,B,2687.579693
27760,B,1418.179991
27760,D,2035.9819
27764,C,1962.124372
27773,C,3160.420844
27778,D,1994.801295
27781,A,2298.504015
27788,B,1338.937414
27789,D,2844.278329
27791,C,2280.791327
27792,D,2235.767142
27796,B,2453.35365
27799,A,2096.288146
27812,D,2797.861486
27813,B,2384.486887
27819,B,2189.822848
27820,C,1552.627813
27821,C,2521.125819
27830,A,1972.751023
27842,A,2084.283877
27849,C,2525.623311
27855,B,1612.031684
27858,A,2108.227595
27858,C,1458.849431
27859,A,1972.085478
27859,C,1856.826523
27860,D,1884.656563
27865,D,2473.277123
27866,B,2276.647683
27869,A,1615.096461
27875,A,1888.318988
27884,D,2271.867039
27886,C,1834.297928
27887,B,2336.354998
27890,C,2482.289689
27893,B,2271.446236
27894,C,2272.469344
27896,D,3064.370111
27900,A,1660.895308
27900,C,1459.151855
27909,D,1857.815762
27910,C,2603.725679
27911,C,2539.793304
27912,B,1592.740034
27916,D,2050.945901
27919,C,1679.432482
27921,B,2121.577766
27922,B,2159.679589
27924,A,2107.167742
27927,B,2534.900664
27930,D,1948.541897
27932,A,2182.204099
27938,D,2679.712035
27940,C,1468.38905
27954,D,1670.289137
27955,D,1852.96598
27957,A,1906.850691
27958,A,1067.072309
27958,B,2037.356929
27969,C,1282.783207
27972,A,2716.306063
27975,D,2130.589927
27977,A,1595.511685
27984,C,1689.933596
27994,A,1628.238204
27997,D,2995.837633
28003,B,1520.106007
28003,B,1643.632436
28004,B,1653.340631
28006,C,1710.182586
28010,C,2825.439766
28011,A,904.0993459
28015,B,2027.357979
28019,B,2171.4751
28025,B,1548.640489
28026,B,1758.076322
28028,B,1560.748686
28029,A,2270.25094
28030,B,2098.093389
28033,B,2475.535536
28035,C,2412.296126
28040,D,762.573934
28040,D,1122.435369
28045,A,1858.408145
28047,B,1695.018074
28054,D,2051.709673
28059,B,2385.126148
28060,A,1914.153478
28062,A,1977.694638
28063,B,2547.116616
28063,C,1057.760676
28064,C,2196.075888
28067,D,1234.811358
28068,C,1409.854216
28069,B,1678.129988
28073,B,2246.319458
28076,D,1752.373942
28081,C,2223.977962
28087,A,2420.483084
28089,A,1839.936157
28092,B,1488.548341
28099,B,2589.04565
28105,C,2343.175137
28116,D,2045.939336
28124,C,2006.048996
28126,B,1671.826577
28127,D,2196.578866
28133,C,2433.154888
28135,C,3152.237064
28136,D,1536.273811
28144,A,2646.602023
28147,A,2075.336391
28151,A,2657.688512
28153,B,2455.205608
28153,D,1504.978595
28157,A,1811.094974
28161,D,2699.714234
28165,C,2029.794733
28167,A,1845.507809
28169,A,2367.32349
28169,A,2497.229008
28171,A,1704.140369
28173,B,2114.519839
28175,D,1385.632203
28178,C,1155.836237
28180,A,1660.697728
28181,D,1370.434653
28182,B,2259.996534
28183,D,2075.725125
28184,D,2674.001428
28186,C,2889.665887
28187,B,2248.218166
28188,A,2542.643159
28188,B,2485.672067
28191,A,2373.745473
28191,D,2167.556517
28200,C,2159.659886
28200,D,1665.831496
28201,A,2234.217348
28202,A,2065.458019
28203,D,1194.385651
28204,B,1469.158103
28205,B,1807.904235
28206,A,1667.61342
28209,C,2648.150344
28212,B,1911.379901
28213,C,1523.892915
28218,A,2749.248607
28219,B,1708.050608
28230,B,1380.991257
28230,B,1699.680819
28230,C,2291.758407
28234,A,2278.343253
28237,C,1768.041623
28244,A,1546.219934
28247,B,3141.238019
28251,C,2860.322428
28252,D,3327.277622
28256,B,2211.08352
28258,A,1677.793628
28263,D,1463.537868
28267,D,2844.325717
28271,D,2730.125599
28278,D,2288.206859
28279,A,2625.354816
28279,B,1241.212441
28286,D,1811.160679
28295,D,1969.467602
28296,B,2407.83351
28298,D,1724.542288
28298,D,2435.868817
28303,D,1843.828701
28306,D,1960.323096
28308,B,2985.298316
28313,C,1157.388962
28322,A,2267.654502
28323,D,2208.966504
28336,D,2204.063757
28337,D,2136.601424
28344,A,2214.022591
28344,D,1960.502478
28351,D,2636.450886
28354,A,2186.989675
28359,A,860.1056758
28362,C,1902.140036
28364,B,1660.342379
28370,A,1876.449043
28374,A,2441.861989
28374,D,2428.797276
28380,A,2266.580458
28381,C,1141.56132
28385,A,2980.073745
28385,C,2647.041056
28385,C,1659.898815
28386,B,1496.080645
28397,D,1968.321257
28400,A,2640.547129
28401,B,1081.82451
28401,B,1965.03663
28401,D,2173.685734
28402,C,2352.973231
28403,D,2090.232924
28408,C,1910.654781
28411,B,2084.574824
28412,A,1774.503405
28415,A,2094.846878
28417,C,2200.481856
28418,D,1648.672515
28419,D,2183.016399
28428,C,2484.996628
28430,D,1647.762451
28431,C,2850.446777
28433,D,1455.836334
28436,B,2515.484471
28437,B,2193.347397
28438,C,1969.149547
28440,B,1269.12054
28440,B,2165.188086
28444,B,2634.470536
28445,B,1755.771079
28449,C,1366.790813
28451,A,2392.40016
28458,D,2962.149613
28462,D,2259.527796
28465,D,1291.612479
28468,A,2544.487822
28471,D,1489.380561
28478,C,1702.293197
28481,D,2302.152547
28483,B,2140.568272
28495,B,2706.524651
28495,C,1767.173944
28503,B,1623.015186
28506,A,1347.846628
28507,B,1878.771736
28515,B,2050.605048
28520,C,2367.423713
28521,C,758.4407229
28522,C,1737.44125
28523,D,1891.479188
28526,A,2920.978775
28535,D,2320.540957
28538,C,2702.888922
28539,D,2682.94099
28540,C,2161.47369
28541,A,2454.923942
28549,C,2075.146859
28555,B,1905.83915
28557,C,1183.068327
28558,C,2499.94178
28559,B,1234.266041
28561,B,1509.766765
28561,D,3343.9745
28562,C,1427.507004
28562,C,1477.090344
28564,C,1743.927173
28566,A,1738.950209
28569,B,1865.996809
28571,B,2044.059948
28571,D,1321.398268
28572,C,2182.134445
28572,D,1575.322656
28573,C,2285.290169
28583,D,2029.511784
28593,A,2732.086831
28594,C,2051.680109
28596,A,1380.950762
28602,D,1629.88242
28603,B,1985.697655
28603,C,1901.034071
28606,D,2803.037346
28622,C,2010.364715
28622,C,2046.280548
28624,A,2457.259392
28627,A,1303.458431
28627,D,2126.296405
28628,D,2057.099912
28634,A,2108.468879
28639,B,1949.265031
28639,C,2606.109405
28640,A,667.5277093
28642,D,2803.420293
28643,C,2423.197504
28644,C,2442.332544
28655,A,2059.991742
28659,A,1518.44986
28664,A,2325.464002
28664,C,2257.457673
28666,B,1909.740038
28674,D,1882.393286
28674,D,1844.026055
28682,A,2947.172392
28685,C,2029.596459
28687,B,1461.220679
28692,D,1579.668801
28693,B,1899.888681
28696,B,1306.839904
28704,D,1623.547227
28705,D,1593.742515
28708,B,3012.438492
28710,B,2927.920219
28711,B,2248.564677
28716,C,1501.709318
28720,B,1722.522907
28722,C,1318.871698
28727,D,2673.603174
28734,C,2852.771529
28742,D,2262.97846
28745,B,1860.490484
28750,D,1737.55168
28750,D,2857.098926
28751,B,2003.122258
28752,D,1985.130324
28753,D,2243.240475
28755,B,1906.71489
28760,A,2165.050658
28763,C,2031.623843
28765,B,1503.718034
28769,B,2251.224876
28779,B,2135.065888
28779,D,1549.805765
28792,C,2038.781039
28795,B,2497.08069
28799,A,2506.561822
28800,A,2026.534886
28802,B,1661.092327
28803,C,1774.427964
28804,D,2250.437418
28810,A,2054.030428
28812,A,1736.228876
28813,C,582.6728051
28821,A,2461.560458
28824,D,1552.742364
28829,B,2103.793325
28837,D,1773.005575
28839,C,2002.840453
28841,B,2539.055032
28847,B,1756.956617
28854,D,2303.504638
28857,B,790.3750465
28861,B,1509.304326
28867,A,1739.034945
28868,C,2828.614099
28871,B,2769.451327
28871,D,1676.120488
28873,D,1689.291933
28880,D,2408.747218
28882,B,2062.031634
28886,D,701.1888218
28887,B,1799.838936
28891,A,1764.986955
28894,B,2609.157336
28896,C,1207.068269
28897,B,1064.348171
28901,A,2794.303299
28902,C,2134.296723
28903,C,2071.810715
28907,C,2339.333997
28910,C,2231.90828
28911,D,2077.092036
28913,B,2481.546498
28914,C,2790.071232
28914,C,1460.762741
28919,A,2159.69786
28919,C,1183.46514
28920,C,2022.829698
28923,C,2591.560821
28923,C,1995.564315
28924,B,2333.671118
28924,C,2814.238275
28934,A,1399.614458
28938,D,2305.968775
28943,C,1220.288408
28944,C,2018.556926
28944,D,1861.437657
28945,C,1236.111723
28948,B,1852.552276
28949,A,2347.309836
28950,D,1623.353701
28951,C,1168.587949
28956,B,1727.405819
28956,D,3275.762664
28958,C,1943.186186
28960,A,2284.427505
28965,A,2345.137454
28968,A,2725.889826
28970,A,2034.07739
28971,A,1865.875798
28972,A,1804.964431
28976,C,1758.083733
28978,A,2311.565797
28981,A,2702.021394
28982,B,1048.912685
28986,A,1924.030636
28986,B,1666.593009
28997,C,2126.462573
29000,A,1756.291336
29002,D,2748.129807
29006,A,2523.545799
29009,C,1385.10458
29011,D,1940.919116
29019,C,1599.188311
29021,C,1719.433069
29022,D,3002.315596
29023,C,2504.08101
29024,C,2501.592355
29025,D,1484.592423
29026,A,2660.855969
29029,B,1877.752595
29033,C,2531.969567
29036,A,2794.150725
29039,A,1537.151052
29042,D,2221.483459
29047,A,2095.825531
29054,A,2067.531969
29058,C,2270.439892
29061,C,2126.179303
29061,D,2108.104047
29067,B,1453.020946
29072,C,1941.037155
29074,B,2744.582678
29074,D,1646.73055
29076,B,979.653393
29080,B,1520.771666
29090,A,2397.264823
29094,A,1845.312005
29094,D,2646.691656
29099,D,2400.703381
29100,A,2533.452238
29101,C,2371.187418
29104,D,1961.123181
29107,A,867.399438
29108,C,2476.991746
29108,D,2001.200371
29111,B,1724.743007
29113,D,1448.432748
29114,D,1744.461129
29115,B,1488.920456
29115,B,2219.566523
29121,C,1382.353232
29126,A,2297.515563
29131,B,2009.58322
29132,C,1989.537723
29135,D,2804.867708
29136,D,2797.072851
29140,A,957.915446
